base,feature,steerage,persona,question,mean_score,score,text
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,-0.3,,1,1.2255221605466096,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,-0.3,,2,4.201978620141201,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,-0.3,,3,1.1740243124536591,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,-0.3,,4,4.110348511739096,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,-0.3,,5,1.013292005884943,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,-0.3,,6,6.175176460033427,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,-0.3,,7,4.712602477633908,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,-0.3,,8,6.353877398651706,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,-0.2,,0,2.6330146293160586,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,-0.2,,1,1.2416025118849725,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,-0.2,,2,4.247464147556406,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,-0.2,,3,1.1694426337012127,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,-0.2,,4,3.9654533194662522,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,-0.2,,5,1.0143067609906213,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,-0.2,,6,6.171549367653616,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,-0.2,,7,4.745582637903611,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,-0.2,,8,6.426796625202312,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,-0.1,,0,2.526418236748637,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,-0.1,,1,1.2673624982350085,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,-0.1,,2,4.339187934446159,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,-0.1,,3,1.1827486851134255,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,-0.1,,4,3.6821828343564973,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,-0.1,,5,1.0187944635335224,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,-0.1,,6,6.185802617939701,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,-0.1,,7,4.757875920693087,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,-0.1,,8,6.497570211582866,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,0.0,,0,2.4893327609375597,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,0.0,,1,1.2896268654824001,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,0.0,,2,4.455773655925545,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,0.0,,3,1.215269238380271,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,0.0,,4,3.596951467266684,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,0.0,,5,1.0296054437163156,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,0.0,,6,6.184293286239697,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,0.0,,7,4.682197639971171,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,0.0,,8,6.51859562000638,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,0.1,,0,2.507649333644555,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,0.1,,1,1.349702438798121,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,0.1,,2,4.676507983845147,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,0.1,,3,1.2739326102769073,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,0.1,,4,3.5006583724036653,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,0.1,,5,1.0499342276286698,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,0.1,,6,6.186152774331161,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,0.1,,7,4.609754632843679,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,0.1,,8,6.529855057646008,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,0.2,,0,2.543670486904878,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,0.2,,1,1.3652633340763372,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,0.2,,2,4.797426850447712,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,0.2,,3,1.3506896691653123,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,0.2,,4,3.416610671330073,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,0.2,,5,1.080416552038556,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,0.2,,6,6.137043803630491,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,0.2,,7,4.530415940495144,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,0.2,,8,6.482188901739601,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,0.3,,0,2.5504344660927636,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,0.3,,1,1.4476834862577386,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,0.3,,2,4.933329536984473,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,0.3,,3,1.4401928437802336,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,0.3,,4,3.428370661077126,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,0.3,,5,1.1605404996296225,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,0.3,,6,6.0857716417401475,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,0.3,,7,4.5072016622305044,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,0.3,,8,6.426995436192408,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,0.5,,0,2.941884416053948,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,0.5,,1,1.610273929972895,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,0.5,,2,5.394923269116144,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,0.5,,3,1.7295924928542312,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,0.5,,4,3.6347949974423037,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,0.5,,5,1.5025298916233178,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,0.5,,6,6.1344508588907845,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,0.5,,7,4.581652630825436,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,0.5,,8,6.3134569463005645,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,-0.5,,0,4.906553954240197,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,-0.5,,1,4.122262104105048,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,-0.5,,2,6.117071823326568,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,-0.5,,3,4.371676206001053,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,-0.5,,4,6.159257599356026,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,-0.5,,5,3.8279178046844895,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,-0.5,,6,6.046302157469018,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,-0.5,,7,5.613457465236331,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,-0.5,,8,6.435715714698331,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,-0.3,,0,3.4657271727416106,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,-0.3,,1,2.7495502123290976,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,-0.3,,2,6.002957100945559,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,-0.3,,3,2.395650458857781,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,-0.3,,4,5.780938527122133,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,-0.3,,5,1.5745479613627733,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,-0.3,,6,6.0265314681672235,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,-0.3,,7,5.280732574486571,5,5
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,-0.3,,8,6.493757931639102,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,-0.2,,0,2.9729450331973446,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,-0.2,,1,2.0271256436267957,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,-0.2,,2,5.600029462773348,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,-0.2,,3,1.63461521061462,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,-0.2,,4,5.304338625169742,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,-0.2,,5,1.1033017491369903,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,-0.2,,6,6.038421524528519,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,-0.2,,7,5.034993628157085,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,-0.2,,8,6.4851772663252785,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,-0.1,,0,2.6866231794202236,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,-0.1,,1,1.5139718409117684,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,-0.1,,2,5.012599131304461,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,-0.1,,3,1.3345644765863258,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,-0.1,,4,4.62082465527639,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,-0.1,,5,1.0378806725297645,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,-0.1,,6,6.071105182447735,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,-0.1,,7,4.8054761828309855,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,-0.1,,8,6.528395803705901,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,0.0,,0,2.4893327609375597,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,0.0,,1,1.2896268654824001,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,0.0,,2,4.455773655925545,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,0.0,,3,1.215269238380271,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,0.0,,4,3.596951467266684,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,0.0,,5,1.0296054437163156,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,0.0,,6,6.184293286239697,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,0.0,,7,4.682197639971171,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,0.0,,8,6.51859562000638,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,0.1,,0,2.331611357075327,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,0.1,,1,1.2594896532116115,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,0.1,,2,4.230489255765312,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,0.1,,3,1.1990407563788017,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,0.1,,4,2.5328404381317386,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,0.1,,5,1.0410299513810017,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,0.1,,6,6.485636617526616,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,0.1,,7,4.973214747700549,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,0.1,,8,6.627655485948286,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,0.2,,0,2.4712007722286713,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,0.2,,1,1.7176577795121242,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,0.2,,2,4.731834034226157,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,0.2,,3,1.5225900739973175,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,0.2,,4,2.0325432069308835,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,0.2,,5,1.1870591201556617,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,0.2,,6,6.840292823058142,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,0.2,,7,6.010060919195572,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,0.2,,8,6.805558223209426,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,0.3,,0,5.018998303077452,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,0.3,,1,5.401100759460198,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,0.3,,2,6.304215120537732,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,0.3,,3,5.040044916536428,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,0.3,,4,2.1778562169099382,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,0.3,,5,5.217166548948444,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,0.3,,6,6.962639585730147,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,0.3,,7,6.768300462966796,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,0.3,,8,6.915763724614684,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,0.5,,0,6.950674770989832,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,0.5,,1,6.8758150110619,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,0.5,,2,6.9013452701241365,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,0.5,,3,6.873552967343839,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,0.5,,4,6.9476532591152145,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,0.5,,5,6.8521080551130265,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,0.5,,6,6.959533318264639,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,0.5,,7,6.955569903356535,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of commitment to forceful action or duty,0.5,,8,6.964313512962218,7,7
