base,feature,steerage,persona,question,mean_score,score,text
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,-0.3,,3,1.520891512014626,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,-0.3,,4,3.9616283182243293,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,-0.3,,5,1.050545668971608,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,-0.3,,6,6.167962599875995,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,-0.3,,7,4.962489737042472,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,-0.3,,8,6.436971381086434,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,-0.2,,0,2.5339174298718534,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,-0.2,,1,1.6893427478659382,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,-0.2,,2,4.483782663263543,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,-0.2,,3,1.430575431604317,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,-0.2,,4,3.686099521230651,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,-0.2,,5,1.0423028364916973,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,-0.2,,6,6.17928307054984,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,-0.2,,7,4.952645152148219,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,-0.2,,8,6.492833265106484,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,-0.1,,0,2.5343546898027047,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,-0.1,,1,1.4440837133649402,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,-0.1,,2,4.429302164756492,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,-0.1,,3,1.321513026969658,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,-0.1,,4,3.6096027634262047,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,-0.1,,5,1.0373252422266104,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,-0.1,,6,6.195193033571381,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,-0.1,,7,4.844311101144624,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,-0.1,,8,6.513089386844175,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,0.0,,0,2.4893327609375597,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,0.0,,1,1.2896268654824001,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,0.0,,2,4.455773655925545,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,0.0,,3,1.215269238380271,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,0.0,,4,3.596951467266684,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,0.0,,5,1.0296054437163156,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,0.0,,6,6.184293286239697,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,0.0,,7,4.682197639971171,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,0.0,,8,6.51859562000638,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,0.1,,0,2.4828616212435777,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,0.1,,1,1.2078107022249227,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,0.1,,2,4.578635626900043,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,0.1,,3,1.1517174208865242,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,0.1,,4,3.544663141241359,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,0.1,,5,1.023837593409211,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,0.1,,6,6.196427268204418,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,0.1,,7,4.5356030189410745,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,0.1,,8,6.540129583852901,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,0.2,,0,2.4713137194499017,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,0.2,,1,1.1944470037797879,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,0.2,,2,4.777022054625586,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,0.2,,3,1.1509865162970176,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,0.2,,4,3.6345669533354017,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,0.2,,5,1.0301816118504876,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,0.2,,6,6.200885199209136,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,0.2,,7,4.380804179476123,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,0.2,,8,6.5010649097622775,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,0.3,,0,2.414552864990637,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,0.3,,1,1.2067209331594857,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,0.3,,2,4.997261084916009,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,0.3,,3,1.1626763917032232,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,0.3,,4,3.6799028479406437,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,0.3,,5,1.0387864910389648,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,0.3,,6,6.226091766722237,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,0.3,,7,4.297524978826902,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,0.3,,8,6.543059185945606,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,0.5,,0,2.301738693333469,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,0.5,,1,1.5943651807622319,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,0.5,,2,5.652686691252041,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,0.5,,3,1.1944881862625858,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,0.5,,4,4.121306778245366,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,0.5,,5,1.106826840140081,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,0.5,,6,6.355218443128137,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,0.5,,7,4.3991118448663284,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,0.5,,8,6.726464506333993,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,-0.5,,0,4.890321301680111,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,-0.5,,1,1.89063732452806,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,-0.5,,2,6.389376527765281,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,-0.5,,3,2.1758436787926922,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,-0.5,,4,6.4585606338506345,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,-0.5,,5,1.1868726904054814,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,-0.5,,6,6.765761879609189,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,-0.5,,7,4.96684417450722,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,-0.5,,8,6.885249942286265,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,-0.3,,0,3.6170616108370304,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,-0.3,,1,1.5719752455715428,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,-0.3,,2,5.885601856269904,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,-0.3,,3,1.8474993930662869,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,-0.3,,4,5.412320039032048,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,-0.3,,5,1.0675269774869698,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,-0.3,,6,6.4345949939794025,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,-0.3,,7,4.714255002237993,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,-0.3,,8,6.733695498360743,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,-0.2,,0,3.1474199172474435,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,-0.2,,1,1.4538749822585837,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,-0.2,,2,5.574232553778907,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,-0.2,,3,1.6378379832972252,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,-0.2,,4,4.945341890179075,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,-0.2,,5,1.0531357964634254,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,-0.2,,6,6.3670304155701904,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,-0.2,,7,4.747586838760515,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,-0.2,,8,6.69458067778537,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,-0.1,,0,2.8537215451554196,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,-0.1,,1,1.3386831204860723,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,-0.1,,2,5.134581081077577,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,-0.1,,3,1.3568947293459586,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,-0.1,,4,4.387806491227061,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,-0.1,,5,1.042229480621511,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,-0.1,,6,6.297412477245668,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,-0.1,,7,4.735895401979114,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,-0.1,,8,6.6479521532197,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,0.0,,0,2.4893327609375597,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,0.0,,1,1.2896268654824001,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,0.0,,2,4.455773655925545,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,0.0,,3,1.215269238380271,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,0.0,,4,3.596951467266684,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,0.0,,5,1.0296054437163156,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,0.0,,6,6.184293286239697,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,0.0,,7,4.682197639971171,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,0.0,,8,6.51859562000638,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,0.1,,0,2.2934006097804107,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,0.1,,1,1.2841552989136231,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,0.1,,2,3.7089324506585846,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,0.1,,3,1.1739257494839745,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,0.1,,4,2.855288291018616,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,0.1,,5,1.0215865066191094,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,0.1,,6,6.050171035527662,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,0.1,,7,4.5311348813332915,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,0.1,,8,6.330290117083513,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,0.2,,0,2.091753387001799,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,0.2,,1,1.3645530498133187,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,0.2,,2,3.05847029995046,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,0.2,,3,1.1994755094692815,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,0.2,,4,2.599062207670021,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,0.2,,5,1.0211106605524656,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,0.2,,6,5.922875204773833,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,0.2,,7,4.292239358779659,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,0.2,,8,6.124177306878283,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,0.3,,0,2.0127157796407538,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,0.3,,1,1.6136250500384386,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,0.3,,2,2.7090573190807627,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,0.3,,3,1.2395272713137089,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,0.3,,4,2.573825979344396,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,0.3,,5,1.0408793521667337,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,0.3,,6,5.818089470670151,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,0.3,,7,4.130095670800312,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,0.3,,8,5.9164437857586725,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,0.5,,0,2.707922492490278,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,0.5,,1,2.1276325018309663,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,0.5,,2,3.2615750255472795,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,0.5,,3,1.689264875383682,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,0.5,,4,3.097334426207832,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,0.5,,5,1.3273340902775528,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,0.5,,6,5.58982115328541,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,0.5,,7,3.918589337994994,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of obligation or normative requirements,0.5,,8,5.758502259809446,6,6
