base,feature,steerage,question,mean_score,score,text
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethics and moral philosophy discussions,0.8,4,6.98022378920452,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethics and moral philosophy discussions,0.8,5,6.771519153669074,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethics and moral philosophy discussions,0.8,6,6.9502029232776,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethics and moral philosophy discussions,0.8,7,6.728520644326508,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethics and moral philosophy discussions,0.8,8,6.96219576014765,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,-0.8,0,2.643641773718708,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,-0.8,1,2.142226859711349,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,-0.8,2,2.171725866137753,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,-0.8,3,1.6185689837270607,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,-0.8,4,2.9536851427721293,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,-0.8,5,1.2460921295702685,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,-0.8,6,4.9824145150634545,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,-0.8,7,4.57041619017858,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,-0.8,8,6.304581529098226,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,-0.5,0,2.226136023665475,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,-0.5,1,2.27229904181303,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,-0.5,2,2.7596042575502304,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,-0.5,3,1.574248048972394,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,-0.5,4,2.790283166721118,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,-0.5,5,1.168566900593405,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,-0.5,6,5.897220906982063,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,-0.5,7,4.797475932817518,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,-0.5,8,6.611974492051428,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,-0.3,0,2.2288604505504055,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,-0.3,1,1.8366460882046982,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,-0.3,2,4.313628986353396,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,-0.3,3,1.5054532290986873,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,-0.3,4,3.141191223954891,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,-0.3,5,1.09710400358004,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,-0.3,6,6.087315173815732,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,-0.3,7,4.928105587062791,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,-0.3,8,6.6178454884636695,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,-0.2,0,2.297768735731729,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,-0.2,1,1.6639757053410131,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,-0.2,2,4.569299444367507,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,-0.2,3,1.4128271813327202,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,-0.2,4,3.317452706722912,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,-0.2,5,1.0607880717564988,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,-0.2,6,6.151345064283445,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,-0.2,7,4.930230947504334,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,-0.2,8,6.613157834470013,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,-0.1,0,2.3633117033032502,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,-0.1,1,1.4999807655110788,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,-0.1,2,4.519997126892533,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,-0.1,3,1.30948898508793,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,-0.1,4,3.4548721022475206,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,-0.1,5,1.0381033411015392,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,-0.1,6,6.184293286239697,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,-0.1,7,4.805261144808574,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,-0.1,8,6.598992165366314,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,0.0,0,2.4893327609375597,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,0.0,1,1.2896268654824001,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,0.0,2,4.455773655925545,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,0.0,3,1.215269238380271,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,0.0,4,3.596951467266684,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,0.0,5,1.0296054437163156,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,0.0,6,6.184293286239697,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,0.0,7,4.682197639971171,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,0.0,8,6.51859562000638,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,0.1,0,2.704406287164767,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,0.1,1,1.1988273619581333,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,0.1,2,4.416634757917818,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,0.1,3,1.1735019694937403,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,0.1,4,3.758699040123602,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,0.1,5,1.0204937840581634,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,0.1,6,6.188014972850231,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,0.1,7,4.6245904674188125,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,0.1,8,6.451688909688319,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,0.2,0,3.089989476336719,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,0.2,1,1.09302617401297,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,0.2,2,4.480359063431774,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,0.2,3,1.108612248469795,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,0.2,4,3.9861818959290094,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,0.2,5,1.0145150472423543,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,0.2,6,6.186656944815501,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,0.2,7,4.525240939848929,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,0.2,8,6.4043341599218975,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,0.3,0,3.5906094425321387,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,0.3,1,1.0524852088314265,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,0.3,2,4.5966373217622145,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,0.3,3,1.0659827923393796,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,0.3,4,4.329795617008466,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,0.3,5,1.0129537222339,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,0.3,6,6.190840551376088,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,0.3,7,4.350911980527251,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,0.3,8,6.379599053130672,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,0.5,0,4.896059341379222,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,0.5,1,1.2538168989166747,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,0.5,2,5.5000162216118795,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,0.5,3,1.14100145513137,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,0.5,4,5.5617069575517,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,0.5,5,1.1090254907846848,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,0.5,6,6.253919234177692,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,0.5,7,4.303839529938761,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,0.5,8,6.509947677327163,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,0.8,0,,,I should rate this statement:
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,0.8,1,3.2110345074241984,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,0.8,2,,,I should rate this statement:
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,0.8,3,2.6558735814874277,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,0.8,4,,,I should rate this statement:
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,0.8,5,3.1439750556345762,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,0.8,6,5.501791479878051,6.0,I rate this statement: 6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,0.8,7,,,I should rate this statement:
meta-llama/Meta-Llama-3.1-70B-Instruct,Expressions of moral obligation or proper behavior using modal verbs like should/ought,0.8,8,5.356383905651293,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,-0.8,0,2.0346775476027266,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,-0.8,1,1.0851461551747144,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,-0.8,2,2.5763147009420715,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,-0.8,3,1.036648724975254,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,-0.8,4,4.622763219979578,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,-0.8,5,1.0095213958535523,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,-0.8,6,6.441388270505235,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,-0.8,7,3.36308010517313,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,-0.8,8,6.610031309792606,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,-0.5,0,1.8880932503053385,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,-0.5,1,1.0782910890483615,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,-0.5,2,4.161518308909021,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,-0.5,3,1.0361987498138496,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,-0.5,4,3.9775024582408975,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,-0.5,5,1.0069835752381573,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,-0.5,6,6.306155874744431,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,-0.5,7,5.002312193988039,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,-0.5,8,6.479670791234684,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,-0.3,0,2.155929385633194,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,-0.3,1,1.107084235730924,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,-0.3,2,4.5989539102963715,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,-0.3,3,1.0529160285769907,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,-0.3,4,3.74256041461096,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,-0.3,5,1.0082152136713964,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,-0.3,6,6.268483409791158,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,-0.3,7,4.9080900796758975,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,-0.3,8,6.4700305831804,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,-0.2,0,2.3102496374811983,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,-0.2,1,1.1391357815771275,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,-0.2,2,4.550730845660818,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,-0.2,3,1.0868433206270858,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,-0.2,4,3.648728218222883,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,-0.2,5,1.0113006206409187,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,-0.2,6,6.255659632028759,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,-0.2,7,4.860708351300236,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,-0.2,8,6.462369715288812,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,-0.1,0,2.4360670160308557,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,-0.1,1,1.2272969965634941,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,-0.1,2,4.52628109082884,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,-0.1,3,1.1320928214014825,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,-0.1,4,3.60610877985841,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,-0.1,5,1.017412120541215,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,-0.1,6,6.224361275001459,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,-0.1,7,4.766704150130195,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,-0.1,8,6.4704056402759305,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,0.0,0,2.4893327609375597,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,0.0,1,1.2896268654824001,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,0.0,2,4.455773655925545,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,0.0,3,1.215269238380271,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,0.0,4,3.596951467266684,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,0.0,5,1.0296054437163156,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,0.0,6,6.184293286239697,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,0.0,7,4.682197639971171,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,0.0,8,6.51859562000638,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,0.1,0,2.5460552717887226,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,0.1,1,1.411573514831781,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,0.1,2,4.501566629651587,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,0.1,3,1.3632520895401026,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,0.1,4,3.523863075489233,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,0.1,5,1.052964983809714,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,0.1,6,6.14493055302247,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,0.1,7,4.714885646089631,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,0.1,8,6.534561035087254,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,0.2,0,2.615609090336975,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,0.2,1,1.5497033354733158,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,0.2,2,4.510269730283657,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,0.2,3,1.494669329253039,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,0.2,4,3.486511779327843,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,0.2,5,1.1016820234733307,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,0.2,6,6.076724583633855,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,0.2,7,4.625355636905899,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,0.2,8,6.544510488004636,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,0.3,0,2.6348316709079445,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,0.3,1,1.6362678707851661,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,0.3,2,4.562762378380522,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,0.3,3,1.7275799273135872,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,0.3,4,3.4741173987026026,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,0.3,5,1.1923734350052577,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,0.3,6,6.01368335476376,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,0.3,7,4.666807667434569,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,0.3,8,6.496201306280988,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,0.5,0,2.9949207121632466,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,0.5,1,2.0887563186169325,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,0.5,2,4.689297983204218,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,0.5,3,2.161790886999907,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,0.5,4,3.6981165459613656,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,0.5,5,1.5961943747064173,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,0.5,6,5.884711476228546,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,0.5,7,4.717322201223257,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,0.5,8,6.359732209702158,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,0.8,0,4.790707596225941,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,0.8,1,4.414180217039591,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant should evaluate the morality of a specific behavior,0.8,2,5.302935662911569,6.0,6
