base,feature,steerage,persona,question,mean_score,score,text
meta-llama/Meta-Llama-3.1-70B-Instruct,"Contexts requiring emphasis on respect and consideration for others, especially in ethical discussions",0.5,,8,5.891806212094324,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,-0.5,,0,2.2699371120190803,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,-0.5,,1,1.0278412930301546,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,-0.5,,2,4.980780034410931,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,-0.5,,3,1.075319989651106,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,-0.5,,4,6.051670645909058,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,-0.5,,5,1.0070527750932776,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,-0.5,,6,6.185186967644313,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,-0.5,,7,3.995409482079501,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,-0.5,,8,6.600168254373636,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,-0.3,,0,2.278886251456971,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,-0.3,,1,1.067378634821319,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,-0.3,,2,4.677887807145041,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,-0.3,,3,1.0631101700594177,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,-0.3,,4,4.811113132135216,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,-0.3,,5,1.0106946567406945,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,-0.3,,6,6.154342281452088,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,-0.3,,7,4.445245058803222,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,-0.3,,8,6.602316258484903,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,-0.2,,0,2.3774370556255198,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,-0.2,,1,1.1035894618310653,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,-0.2,,2,4.589443672195103,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,-0.2,,3,1.0937359578449262,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,-0.2,,4,4.302056448786634,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,-0.2,,5,1.015454962866068,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,-0.2,,6,6.132524028610891,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,-0.2,,7,4.623479402702361,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,-0.2,,8,6.587278137457151,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,-0.1,,0,2.416901461507599,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,-0.1,,1,1.1761612173960903,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,-0.1,,2,4.53700000217705,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,-0.1,,3,1.1529717515409472,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,-0.1,,4,3.852393735433829,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,-0.1,,5,1.020070696265075,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,-0.1,,6,6.154817182818552,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,-0.1,,7,4.664263188240716,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,-0.1,,8,6.536881780116144,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,0.0,,0,2.4893327609375597,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,0.0,,1,1.2896268654824001,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,0.0,,2,4.455773655925545,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,0.0,,3,1.215269238380271,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,0.0,,4,3.596951467266684,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,0.0,,5,1.0296054437163156,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,0.0,,6,6.184293286239697,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,0.0,,7,4.682197639971171,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,0.0,,8,6.51859562000638,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,0.1,,0,2.55348200710325,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,0.1,,1,1.512814816106492,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,0.1,,2,4.4544956297180605,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,0.1,,3,1.298381265561307,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,0.1,,4,3.3093318493948987,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,0.1,,5,1.0375359765917502,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,0.1,,6,6.2173609294984225,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,0.1,,7,4.765314485154361,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,0.1,,8,6.51823438662935,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,0.2,,0,2.5849591519518915,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,0.2,,1,1.6825040835902048,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,0.2,,2,4.494918090829719,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,0.2,,3,1.3879635620641861,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,0.2,,4,3.2009849736827074,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,0.2,,5,1.0536958989430543,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,0.2,,6,6.23606257502836,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,0.2,,7,4.868232720362517,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,0.2,,8,6.53224506098569,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,0.3,,0,2.5155664111076894,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,0.3,,1,1.7796746764075213,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,0.3,,2,4.412119387518411,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,0.3,,3,1.4614372571620857,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,0.3,,4,3.1098257390157618,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,0.3,,5,1.0791467668649706,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,0.3,,6,6.250560319611683,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,0.3,,7,4.946517427446582,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,0.3,,8,6.601538224747899,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,0.5,,0,2.796798486165199,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,0.5,,1,2.292785198420127,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,0.5,,2,4.167452917215764,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,0.5,,3,1.9136748572941147,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,0.5,,4,3.5388776139862133,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,0.5,,5,1.4763450693833764,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,0.5,,6,6.208796152883054,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,0.5,,7,5.085587067941024,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and respect for human dignity,0.5,,8,6.555527930311352,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",-0.5,,0,3.824492661196613,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",-0.5,,1,1.3308360606143004,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",-0.5,,2,3.932803518985503,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",-0.5,,3,1.141694851168723,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",-0.5,,4,6.442528250932364,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",-0.5,,5,1.082996605711728,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",-0.5,,6,6.66734014032777,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",-0.5,,7,6.252300472733051,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",-0.5,,8,6.958082609939123,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",-0.3,,0,2.9531660755997517,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",-0.3,,1,1.1932775767632107,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",-0.3,,2,3.459931966294336,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",-0.3,,3,1.109369642513146,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",-0.3,,4,5.318514807661619,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",-0.3,,5,1.040975701235706,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",-0.3,,6,6.383716475811225,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",-0.3,,7,4.835959766492415,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",-0.3,,8,6.836497679339622,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",-0.2,,0,2.742347236279626,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",-0.2,,1,1.1835817616957307,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",-0.2,,2,3.6917966647136016,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",-0.2,,3,1.1209215233346665,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",-0.2,,4,4.700004266590269,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",-0.2,,5,1.0319971190696051,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",-0.2,,6,6.310438062872448,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",-0.2,,7,4.711216933714227,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",-0.2,,8,6.73473680687474,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",-0.1,,0,2.64102214791989,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",-0.1,,1,1.2085278052755488,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",-0.1,,2,4.025065539789767,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",-0.1,,3,1.1528830511547437,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",-0.1,,4,3.9619493626565374,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",-0.1,,5,1.0284316697024731,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",-0.1,,6,6.197305579944521,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",-0.1,,7,4.659215767202683,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",-0.1,,8,6.59445645372165,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",0.0,,0,2.4893327609375597,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",0.0,,1,1.2896268654824001,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",0.0,,2,4.455773655925545,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",0.0,,3,1.215269238380271,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",0.0,,4,3.596951467266684,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",0.0,,5,1.0296054437163156,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",0.0,,6,6.184293286239697,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",0.0,,7,4.682197639971171,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",0.0,,8,6.51859562000638,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",0.1,,0,2.399982953408223,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",0.1,,1,1.5328879645999687,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",0.1,,2,5.123289946953889,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",0.1,,3,1.3732498170161065,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",0.1,,4,3.5132553744527213,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",0.1,,5,1.0432191960738322,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",0.1,,6,6.200515855878467,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",0.1,,7,4.764733980216961,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",0.1,,8,6.4546794630278495,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",0.2,,0,2.3975671021123537,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",0.2,,1,2.0633732321722524,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",0.2,,2,5.821570681272069,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",0.2,,3,1.859034900542877,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",0.2,,4,3.938396799317175,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",0.2,,5,1.1165494282998472,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",0.2,,6,6.218689255294917,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",0.2,,7,4.912011404476165,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",0.2,,8,6.396405857850108,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",0.3,,0,2.3686381854096146,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",0.3,,1,2.6516742783901517,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",0.3,,2,6.347590805738605,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",0.3,,3,2.382249149646906,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",0.3,,4,4.701072538698349,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",0.3,,5,1.5918507070164605,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",0.3,,6,6.317467239387653,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",0.3,,7,5.016639904378392,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",0.3,,8,6.414818466439342,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",0.5,,0,2.5170061699666686,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",0.5,,1,3.1338962892148925,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",0.5,,2,6.669014935935511,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",0.5,,3,2.9457998144623962,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",0.5,,4,6.75400139801101,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",0.5,,5,3.640051488405887,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",0.5,,6,6.5446128302684095,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",0.5,,7,5.077148792639384,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Universal human equality and dignity, especially in ethical contexts",0.5,,8,6.736309306893075,7,7
